66.5	2	0.020856656
66.6	2	0.037307768
66.7	2	0.007821931
66.8	2	0.030680292
66.9	2	0.038878472
67	2	0.032889891
67.1	2	0.024624978
67.2	2	0.041171662
67.3	2	0.043625914
67.4	2	0.019610956
67.5	2	0.03458523
67.6	2	0.029555835
67.7	2	0.044635788
67.8	2	0.022755707
67.9	2	0.046680602
68	2	0.048575657
68.1	2	0.031136888
68.2	2	0.049636897
68.3	2	0.002548558
68.4	2	0.008963119
68.5	2	0.004433051
68.6	2	0.016159832
68.7	2	0.03225214
68.8	2	0.013047214
68.9	2	0.028912307
69	2	0.016029976
69.1	2	0.049091578
69.2	2	0.03948959
69.3	2	0.042962846
69.4	2	0.01092083
69.5	2	0.012482642
69.6	2	0.020835184
69.7	2	0.010948732
69.8	2	0.010822
69.9	2	0.024835853
80	3	3.005838338
80.1	3	2.269470371
80.2	3	1.679206313
80.3	3	1.249199977
80.4	3	0.911629854
80.5	3	0.673508691
80.6	3	0.497676619
80.7	3	0.369671375
80.8	3	0.287194223
80.9	3	0.226763906
81	3	0.15818918
81.1	3	0.141027901
81.2	3	0.116259186
81.3	3	0.083480694
81.4	3	0.090002878
81.5	3	0.058055884
81.6	3	0.029762819
81.7	3	0.039243688
81.8	3	0.014570249
81.9	3	0.018409423
82	3	0.037322664
82.1	3	0.041158037
82.2	3	0.044394255
82.3	3	0.026712227
82.4	3	0.016794599
82.5	3	0.050172164
82.6	3	0.00628911
82.7	3	0.046458569
82.8	3	0.002600903
82.9	3	0.010415046
83	3	0.045215414
83.1	3	0.007413882
83.2	3	0.045346635
83.3	3	0.016013211
83.4	3	0.010399886
83.5	3	0.002888157
83.6	3	0.038017034
83.7	3	0.049797271
83.8	3	0.031821025
83.9	3	0.015820923
84	3	0.025700081
84.1	3	0.016684644
84.2	3	0.017038286
84.3	3	0.019827311
84.4	3	0.04583881
84.5	3	0.022204917
84.6	3	0.023715618
84.7	3	0.046487538
84.8	3	0.011397898
84.9	3	0.03483535
85	3	0.038553869
85.1	3	0.037677728
85.2	3	0.011103153
85.3	3	0.034798773
85.4	3	0.002891413
85.5	3	0.023423932
85.6	3	0.007448324
85.7	3	0.003246651
85.8	3	0.013196478
85.9	3	0.036969024
86	3	0.010244071
86.1	3	0.024910631
86.2	3	0.045785322
86.3	3	0.048788469
86.4	3	0.012925666
86.5	3	0.020594431
86.6	3	0.019085215
86.7	3	0.039422691
86.8	3	0.036930509
86.9	3	0.001452405
87	3	0.009803134
87.1	3	0.029582799
87.2	3	0.038218057
87.3	3	0.037709566
87.4	3	0.015791394
87.5	3	0.00076722
87.6	3	0.00941964
87.7	3	0.004318754
87.8	3	0.039886723
87.9	3	0.023812887
88	3	0.013123732
88.1	3	0.001238854
88.2	3	0.043425489
88.3	3	0.000445865
88.4	3	0.004459409
88.5	3	0.01538595
88.6	3	0.044034458
88.7	3	0.047586673
88.8	3	0.006313043
88.9	3	0.027707011
89	3	0.029741822
89.1	3	0.015806924
89.2	3	0.007210746
89.3	3	0.025732141
89.4	3	0.003024316
89.5	3	0.029843509
89.6	3	0.041370265
89.7	3	0.032462616
89.8	3	0.004488575
89.9	3	0.029035575
